,loss
18137,917.396484375
18138,1122.583984375
18139,1540.501953125
18140,10303.33203125
18141,6095.42333984375
18142,3882.357421875
18143,3883.28369140625
18144,1387.10791015625
18145,10204.498046875
18146,1075.6767578125
18147,840.65234375
18148,4086.03076171875
18149,993.36865234375
18150,11929.8193359375
18151,937.51513671875
18152,13328.7646484375
18153,13330.630859375
18154,846.36669921875
18155,747.1884765625
18156,547.3525390625
18157,491.34716796875
18158,420.60986328125
18159,312.5458984375
18160,152.52734375
18161,104.89111328125
18162,48.9443359375
18163,41.033203125
18164,6.65185546875
18165,50.7119140625
18166,29.09033203125
18167,46.90625
18168,110.275390625
18169,210.5966796875
18170,497.3759765625
18171,943.0576171875
18172,1160.03173828125
18173,1588.640625
18174,10361.189453125
18175,3347.94189453125
18176,6139.3203125
18177,3832.74951171875
18178,3828.5390625
18179,1327.76318359375
18180,10267.9404296875
18181,1008.47607421875
18182,770.12255859375
18183,4012.5703125
18184,917.34228515625
18185,12008.07421875
18186,857.17626953125
18187,13410.89453125
18188,13414.455078125
18189,760.935546875
18190,660.3955078125
18191,459.4267578125
18192,402.49072265625
18193,331.0126953125
18194,222.375
18195,61.93701171875
18196,14.01904296875
18197,42.08349609375
18198,123.0830078125
18199,80.7470703125
18200,117.74609375
18201,31.6640625
18202,93.00927734375
18203,143.2353515625
18204,231.73291015625
18205,507.8486328125
18206,943.88818359375
18207,1152.12353515625
18208,1572.78955078125
18209,10338.099609375
18210,3318.2373046875
18211,4154.3701171875
18212,6070.2216796875
18213,3909.1142578125
18214,3911.3583984375
18215,1416.2822265625
18216,10174.4228515625
18217,1106.6611328125
18218,872.359375
18219,4118.29296875
18220,1026.0322265625
18221,11896.892578125
18222,970.7763671875
18223,13295.30078125
18224,13296.8876953125
18225,880.4619140625
18226,781.501953125
18227,581.76318359375
18228,525.7421875
18229,454.89306640625
18230,346.6318359375
18231,186.3369140625
18232,138.35595703125
18233,82.00439453125
18234,8.4296875
18235,25.63623046875
18236,27.89111328125
18237,43.50732421875
18238,40.09228515625
18239,110.22216796875
18240,216.56689453125
18241,508.724609375
18242,959.216796875
18243,1180.50146484375
18244,1612.97998046875
18245,10389.0078125
18246,3378.89697265625
18247,4223.92236328125
18248,5057.3251953125
18249,6127.43994140625
18250,3846.66552734375
18251,3844.22802734375
18252,1344.98193359375
18253,10249.4189453125
18254,1028.251953125
18255,790.95068359375
18256,4034.26513671875
18257,939.73583984375
18258,11985.138671875
18259,880.68603515625
18260,13386.9541015625
18261,13390.04296875
18262,785.85595703125
18263,685.6884765625
18264,484.96923828125
18265,428.17138671875
18266,356.72998046875
18267,248.04296875
18268,87.47412109375
18269,39.3544921875
18270,17.01171875
18271,98.166015625
18272,55.88330078125
18273,92.85009765625
18274,6.65576171875
18275,67.8193359375
18276,117.7978515625
18277,205.98876953125
18278,481.74560546875
18279,917.376953125
18280,1125.15576171875
18281,1545.3251953125
18282,10310.0966796875
18283,3289.6591796875
18284,4125.181640625
18285,4949.8115234375
18286,5591.67822265625
18287,5975.4248046875
18288,4007.73046875
18289,4013.25146484375
18290,1520.94775390625
18291,10067.44921875
18292,1215.92041015625
18293,983.47998046875
18294,4230.884765625
18295,1139.7431640625
18296,11782.384765625
18297,1086.2109375
18298,13179.24609375
18299,13180.060546875
18300,998.1962890625
18301,899.837890625
18302,700.42919921875
18303,644.48974609375
18304,573.50146484375
18305,464.9013671875
18306,304.08984375
18307,255.4375
18308,198.2763671875
18309,106.90966796875
18310,130.615234375
18311,67.64013671875
18312,121.2119140625
18313,21.53271484375
18314,72.2109375
18315,199.5849609375
18316,510.5234375
18317,977.83447265625
18318,1214.2236328125
18319,1660.3056640625
18320,10448.6162109375
18321,3449.6259765625
18322,4304.74853515625
18323,5147.34619140625
18324,5805.74072265625
18325,6113.21142578125
18326,6180.90283203125
18327,3790.6611328125
18328,3785.94921875
18329,1284.67724609375
18330,10311.51953125
18331,964.49755859375
18332,725.74169921875
18333,3967.78515625
18334,872.15380859375
18335,12053.6669921875
18336,811.2626953125
18337,13457.134765625
18338,13460.951171875
18339,714.24560546875
18340,613.49365234375
18341,412.298828125
18342,355.1240234375
18343,283.3935546875
18344,174.49853515625
18345,13.794921875
18346,34.3916015625
18347,81.6103515625
18348,154.61083984375
18349,105.044921875
18350,135.48388671875
18351,43.4267578125
18352,99.3095703125
18353,144.5185546875
18354,228.3896484375
18355,500.2236328125
18356,932.2822265625
18357,1136.7978515625
18358,1553.97607421875
18359,10316.0
18360,3293.0283203125
18361,4126.20458984375
18362,4948.6533203125
18363,5588.48828125
18364,5878.80712890625
18365,5883.69580078125
18366,5890.9794921875
18367,4096.57421875
18368,4105.9111328125
18369,1616.8828125
18370,9968.73828125
18371,1317.330078125
18372,1087.13232421875
18373,4336.36474609375
18374,1246.67041015625
18375,11674.359375
18376,1195.427734375
18377,13069.16015625
18378,13068.9892578125
18379,1110.36181640625
18380,1012.78125
18381,813.8623046875
18382,758.15625
18383,687.16650390625
18384,578.35693359375
18385,417.1513671875
18386,367.9384765625
18387,310.072265625
18388,217.87109375
18389,240.6279296875
18390,176.607421875
18391,229.04833984375
18392,128.16552734375
18393,33.154296875
18394,104.80908203125
18395,425.02783203125
18396,900.48095703125
18397,1144.02001953125
18398,1596.3818359375
18399,10390.2099609375
18400,3396.06591796875
18401,4255.4404296875
18402,5101.767578125
18403,5763.42529296875
18404,6073.74658203125
18405,6097.02783203125
18406,5927.5283203125
18407,6094.66162109375
18408,3879.63134765625
18409,3877.2197265625
18410,1377.85498046875
18411,10216.791015625
18412,1060.79736328125
18413,823.283203125
18414,4066.26416015625
18415,971.29541015625
18416,11954.111328125
18417,911.373046875
18418,13356.7109375
18419,13360.0625
18420,815.7373046875
18421,715.34423828125
18422,514.287109375
18423,457.05224609375
18424,385.0849609375
18425,275.7958984375
18426,114.556640625
18427,65.70947265625
18428,8.56396484375
18429,82.5966796875
18430,49.16064453125
18431,93.9560546875
18432,14.70703125
18433,82.0390625
18434,137.501953125
18435,230.5771484375
18436,510.6865234375
18437,950.2001953125
18438,1161.4443359375
18439,1584.708984375
18440,10352.24609375
18441,3334.2822265625
18442,4172.0126953125
18443,4998.6162109375
18444,5642.2451171875
18445,5936.03955078125
18446,5944.11962890625
18447,5760.59228515625
18448,6802.5537109375
18449,5869.779296875
18450,4118.802734375
18451,4128.0205078125
18452,1638.35888671875
18453,9947.650390625
18454,1338.37548828125
18455,1108.06298828125
18456,4357.1162109375
18457,1267.18115234375
18458,11654.138671875
18459,1215.46142578125
18460,13049.3681640625
18461,13049.3408203125
18462,1129.95654296875
18463,1032.25244140625
18464,833.1484375
18465,777.20068359375
18466,705.921875
18467,596.779296875
18468,435.205078125
18469,385.5908203125
18470,327.29345703125
18471,234.6396484375
18472,256.92529296875
18473,192.4169921875
18474,244.35498046875
18475,142.96142578125
18476,47.43212890625
18477,91.056640625
18478,411.6826171875
18479,887.44140625
18480,1131.19287109375
18481,1583.6875
18482,10377.576171875
18483,3383.427734375
18484,4242.7412109375
18485,5088.9541015625
18486,5750.44921875
18487,6060.56640625
18488,6083.60205078125
18489,5913.81884765625
18490,6968.4501953125
18491,12240.701171875
18492,6021.150390625
18493,3957.64697265625
18494,3959.181640625
18495,1463.24365234375
18496,10128.458984375
18497,1151.94189453125
18498,916.8076171875
18499,4161.7744140625
18500,1068.42822265625
18501,11855.68359375
18502,1011.12841796875
18503,13255.9296875
18504,13258.1875
18505,918.76416015625
18506,819.23779296875
18507,618.78662109375
18508,561.919921875
18509,490.109375
18510,380.78369140625
18511,219.34033203125
18512,170.13623046875
18513,112.49755859375
18514,20.7236328125
18515,44.083984375
18516,19.17626953125
18517,43.67724609375
18518,47.7080078125
18519,124.673828125
18520,237.02490234375
18521,534.46337890625
18522,989.59716796875
18523,1214.9638671875
18524,1651.02880859375
18525,10430.203125
18526,3422.84619140625
18527,4270.27880859375
18528,5105.7783203125
18529,5757.59521484375
18530,6058.94482421875
18531,6074.0234375
18532,5897.0
18533,6945.02490234375
18534,12211.236328125
18535,6789.74658203125
18536,5944.630859375
18537,4040.76611328125
18538,4048.15185546875
18539,1557.36669921875
18540,10029.830078125
18541,1254.79931640625
18542,1023.31982421875
18543,4271.4111328125
18544,1180.7060546875
18545,11741.2109375
18546,1127.755859375
18547,13137.5478515625
18548,13138.04296875
18549,1040.68408203125
18550,942.56591796875
18551,743.18896484375
18552,687.0947265625
18553,615.78076171875
18554,506.708984375
18555,345.29541015625
18556,295.92431640625
18557,237.94287109375
18558,145.66796875
18559,168.3896484375
18560,104.3681640625
18561,156.83642578125
18562,56.0126953125
18563,38.91455078125
18564,167.18701171875
18565,478.771484375
18566,946.5068359375
18567,1183.12451171875
18568,1629.25830078125
18569,10417.4619140625
18570,3418.22265625
18571,4272.96728515625
18572,5115.06640625
18573,5772.853515625
18574,6079.61962890625
18575,6099.61767578125
18576,5927.07763671875
18577,6979.1982421875
18578,12249.15625
18579,6831.1083984375
18580,13271.193359375
18581,5958.04150390625
18582,4026.03515625
18583,4032.22607421875
18584,1540.3642578125
18585,10047.798828125
18586,1235.94970703125
18587,1003.68115234375
18588,4251.0732421875
18589,1159.74951171875
18590,11762.7109375
18591,1105.75390625
18592,13159.986328125
18593,13160.890625
18594,1017.453125
18595,919.0068359375
18596,719.34912109375
18597,663.0205078125
18598,591.51318359375
18599,482.2822265625
18600,320.7451171875
18601,271.2802734375
18602,213.2333984375
18603,120.91943359375
18604,143.62255859375
18605,79.60302734375
18606,132.09326171875
18607,31.30615234375
18608,63.57080078125
18609,191.81298828125
18610,503.388671875
18611,971.1357421875
18612,1207.78076171875
18613,1653.95654296875
18614,10442.216796875
18615,3443.0458984375
18616,4297.869140625
18617,5140.06201171875
18618,5797.94921875
18619,6104.8232421875
18620,6124.939453125
18621,5952.5224609375
18622,7004.7744140625
18623,12274.869140625
18624,6856.96435546875
18625,13297.197265625
18626,6715.689453125
18627,5942.220703125
18628,4043.224609375
18629,4050.625
18630,1559.82177734375
18631,10027.421875
18632,1257.1962890625
18633,1025.67431640625
18634,4273.69775390625
18635,1182.89892578125
18636,11739.1337890625
18637,1129.7607421875
18638,13135.6396484375
18639,13136.19140625
18640,1042.51708984375
18641,944.3505859375
18642,744.89892578125
18643,688.7060546875
18644,617.27587890625
18645,508.06591796875
18646,346.50048828125
18647,296.962890625
18648,238.8046875
18649,146.3427734375
18650,168.869140625
18651,104.6455078125
18652,156.90771484375
18653,55.8720703125
18654,39.2685546875
18655,167.70556640625
18656,479.412109375
18657,947.234375
18658,1183.90380859375
18659,1630.06005859375
18660,10418.259765625
18661,3418.9921875
18662,4273.6865234375
18663,5115.71875
18664,5773.41650390625
18665,6080.0771484375
18666,6099.9560546875
18667,5927.279296875
18668,6979.24951171875
18669,12249.044921875
18670,6830.8212890625
18671,13270.71875
18672,6688.85986328125
18673,13142.3515625
18674,5875.2060546875
18675,4112.12890625
18676,4121.1171875
18677,1631.6240234375
18678,9954.5625
18679,1331.14013671875
18680,1100.46728515625
18681,4349.12109375
18682,1258.7568359375
18683,11663.017578125
18684,1206.24169921875
18685,13058.9638671875
18686,13059.205078125
18687,1119.91748046875
18688,1021.98974609375
18689,822.6162109375
18690,766.35791015625
18691,694.73291015625
18692,585.2158203125
18693,423.24072265625
18694,373.2021484375
18695,314.46484375
18696,221.35546875
18697,243.17333984375
18698,178.189453125
18699,229.6484375
18700,127.771484375
18701,31.755859375
18702,107.21533203125
18703,428.2197265625
18704,904.2666015625
18705,1148.2255859375
18706,1600.85693359375
18707,10394.818359375
18708,3400.68896484375
18709,4259.97021484375
18710,5106.103515625
18711,5767.47705078125
18712,6077.4326171875
18713,6100.271484375
18714,5930.2578125
18715,6984.62744140625
18716,12256.5849609375
18717,6840.314453125
18718,13281.9794921875
18719,6701.7197265625
18720,13156.6630859375
18721,6451.92236328125
18722,5848.40087890625
18723,4139.25
18724,4148.4619140625
18725,1659.109375
18726,9927.0146484375
18727,1358.80859375
18728,1128.1806640625
18729,4376.81298828125
18730,1286.36669921875
18731,11635.544921875
18732,1233.654296875
18733,13031.666015625
18734,13031.951171875
18735,1147.19580078125
18736,1049.22607421875
18737,849.7548828125
18738,793.34716796875
18739,721.52880859375
18740,611.77783203125
18741,449.53173828125
18742,399.19384765625
18743,340.12939453125
18744,246.67236328125
18745,268.12158203125
18746,202.75244140625
18747,253.81494140625
18748,151.52783203125
18749,55.09521484375
18750,84.30224609375
18751,405.6337890625
18752,881.92138671875
18753,1126.04931640625
18754,1578.77978515625
18755,10372.783203125
18756,3378.6416015625
18757,4237.861328125
18758,5083.890625
18759,5745.1220703125
18760,6054.89892578125
18761,6077.525390625
18762,5907.26953125
18763,6961.3681640625
18764,12233.029296875
18765,6816.43798828125
18766,13257.7578125
18767,6677.1337890625
18768,13131.6904296875
18769,6426.54345703125
18770,5958.7919921875
18771,5783.92626953125
18772,4205.5810546875
18773,4216.35791015625
18774,1728.30322265625
18775,9856.7705078125
18776,1430.1259765625
18777,1200.3427734375
18778,4449.60986328125
18779,1359.60791015625
18780,11562.03125
18781,1307.54052734375
18782,12957.57421875
18783,12957.5439453125
18784,1222.01513671875
18785,1124.2880859375
18786,924.9033203125
18787,868.4462890625
18788,796.451171875
18789,686.41259765625
18790,523.7822265625
18791,472.97265625
18792,413.36083984375
18793,319.287109375
18794,340.06298828125
18795,273.97021484375
18796,324.26318359375
18797,221.17236328125
18798,123.9052734375
18799,16.35107421875
18800,338.33984375
18801,815.1025390625
18802,1059.5439453125
18803,1512.44677734375
18804,10306.4931640625
18805,3312.27978515625
18806,4171.32568359375
18807,5017.08642578125
18808,5677.96435546875
18809,5987.31201171875
18810,6009.43798828125
18811,5838.61474609375
18812,6892.08642578125
18813,12163.0654296875
18814,6745.73779296875
18815,13186.2734375
18816,6604.818359375
18817,13058.501953125
18818,6352.439453125
18819,5883.73046875
18820,5198.46875
18821,5665.53759765625
18822,4326.3837890625
18823,4339.1533203125
18824,1852.70263671875
18825,9731.12109375
18826,1557.107421875
18827,1328.32275390625
18828,4578.27978515625
18829,1488.69384765625
18830,11432.78125
18831,1437.1474609375
18832,12827.853515625
18833,12827.513671875
18834,1352.53515625
18835,1255.037109375
18836,1055.6494140625
18837,998.9814453125
18838,926.58642578125
18839,815.9814453125
18840,652.6357421875
18841,600.982421875
18842,540.41064453125
18843,445.27734375
18844,464.908203125
18845,397.59326171875
18846,446.60107421875
18847,342.17138671875
18848,243.5185546875
18849,101.84033203125
18850,231.69189453125
18851,718.58642578125
18852,971.935546875
18853,1432.6796875
18854,10233.638671875
18855,3245.52099609375
18856,4109.94970703125
18857,4960.462890625
18858,5625.5380859375
18859,5938.58935546875
18860,5963.98388671875
18861,5796.0439453125
18862,6852.05322265625
18863,12125.265625
18864,6709.896484375
18865,13152.146484375
18866,6572.185546875
18867,13027.166015625
18868,6322.2265625
18869,5854.48291015625
18870,5170.041015625
18871,5404.99365234375
18872,5594.03564453125
18873,4398.74951171875
18874,4412.17919921875
18875,1926.201171875
18876,9657.3212890625
18877,1631.306640625
18878,1402.7529296875
18879,4652.79638671875
18880,1563.16064453125
18881,11358.484375
18882,1511.416015625
18883,12753.734375
18884,12753.404296875
18885,1426.759765625
18886,1329.2421875
18887,1129.71142578125
18888,1072.78857421875
18889,1000.0439453125
18890,889.001953125
18891,725.14404296875
18892,672.9091796875
18893,611.69677734375
18894,515.875
18895,534.771484375
18896,466.68798828125
18897,514.89453125
18898,409.63720703125
18899,310.13525390625
18900,167.5888671875
18901,166.82177734375
18902,654.39697265625
18903,908.2509765625
18904,1369.34619140625
18905,10170.517578125
18906,3182.48974609375
18907,4046.8955078125
18908,4897.2890625
18909,5562.1533203125
18910,5874.91162109375
18911,5899.94091796875
18912,5731.5673828125
18913,6787.080078125
18914,12059.736328125
18915,6643.7607421875
18916,13085.353515625
18917,6504.6884765625
18918,12958.9248046875
18919,6253.1943359375
18920,5784.6240234375
18921,5099.31689453125
18922,5333.36962890625
18923,5144.86279296875
18924,5470.63818359375
18925,4524.544921875
18926,4539.94775390625
18927,2055.55419921875
18928,9526.7421875
18929,1763.20263671875
18930,1535.62890625
18931,4786.34423828125
18932,1697.1015625
18933,11224.4033203125
18934,1645.8388671875
18935,12619.21875
18936,12618.591796875
18937,1562.05224609375
18938,1464.75341796875
18939,1265.20751953125
18940,1208.0556640625
18941,1134.8935546875
18942,1023.26611328125
18943,858.671875
18944,805.5703125
18945,743.37744140625
18946,646.4716796875
18947,664.19775390625
18948,594.86767578125
18949,641.7626953125
18950,535.140625
18951,434.2275390625
18952,290.234375
18953,45.6552734375
18954,534.36962890625
18955,789.06201171875
18956,1250.72802734375
18957,10052.2333984375
18958,3064.33056640625
18959,3928.66943359375
18960,4778.82470703125
18961,5443.2978515625
18962,5755.525390625
18963,5779.89404296875
18964,5610.744140625
18965,6665.3740234375
18966,11937.046875
18967,6519.998046875
18968,12960.4296875
18969,6378.5244140625
18970,12831.4453125
18971,6124.33056640625
18972,5654.306640625
18973,4967.484375
18974,5199.95849609375
18975,5009.81689453125
18976,4693.13232421875
18977,38015.7890625
18978,52235.56640625
18979,56479.3125
18980,7679.5830078125
18981,7717.662109375
18982,7910.71875
18983,37628.26953125
18984,51882.5390625
18985,56156.87890625
18986,7974.845703125
18987,7987.65234375
18988,8157.2763671875
18989,8065.9775390625
18990,8032.1767578125
18991,8159.8046875
18992,7964.7099609375
18993,7897.47265625
18994,7995.51953125
18995,1160.095703125
18996,7741.359375
18997,7668.705078125
18998,7762.4462890625
18999,1396.4677734375
19000,1535.1806640625
19001,7500.25390625
19002,7440.0498046875
19003,7545.39501953125
19004,1602.7041015625
19005,1732.2060546875
19006,7284.30712890625
19007,7231.70361328125
19008,7344.3212890625
19009,1796.82763671875
19010,1920.55712890625
19011,1908.65673828125
19012,7127.51953125
19013,7091.15087890625
19014,7218.61181640625
19015,1908.99072265625
19016,2020.84423828125
19017,1998.50732421875
19018,7016.90380859375
19019,6989.03125
19020,7124.376953125
19021,1995.923828125
19022,2101.455078125
19023,2073.6533203125
19024,2225.755859375
19025,6972.4208984375
19026,6957.91259765625
19027,7105.38623046875
19028,2003.939453125
19029,2099.6884765625
19030,2063.1376953125
19031,2207.388671875
19032,2132.39892578125
19033,7058.59814453125
19034,7058.03076171875
19035,7217.89990234375
19036,1880.4638671875
19037,1966.14990234375
19038,1920.302734375
19039,2055.916015625
19040,1972.85595703125
19041,7201.4775390625
19042,7207.3505859375
19043,7372.8056640625
19044,1720.76708984375
19045,1801.89306640625
19046,1751.67626953125
19047,1883.07861328125
19048,1795.9375
19049,1856.982421875
19050,38004.515625
19051,52231.69921875
19052,56482.703125
19053,7669.04296875
19054,7701.18359375
19055,7889.4248046875
19056,1184.5966796875
19057,1247.041015625
19058,1178.8671875
19059,1292.9052734375
19060,1188.888671875
19061,1233.4482421875
19062,37363.02734375
19063,51574.31640625
19064,55809.640625
19065,8357.6201171875
19066,8402.52734375
19067,8600.9853515625
19068,465.16796875
19069,519.13671875
19070,441.9150390625
19071,546.36328125
19072,432.2392578125
19073,466.1962890625
19074,36631.1953125
19075,50831.546875
19076,55055.578125
19077,9123.345703125
19078,9177.3837890625
19079,9382.6435546875
19080,321.162109375
19081,241.8828125
19082,266.6357421875
19083,85.154296875
19084,100.04296875
19085,53.2021484375
19086,106.7666015625
19087,36329.1640625
19088,50608.671875
19089,54903.48828125
19090,9212.19140625
19091,9207.3974609375
19092,9358.6083984375
19093,248.0810546875
19094,124.8076171875
19095,110.54296875
19096,105.1748046875
19097,90.35546875
19098,213.37890625
19099,240.3046875
19100,283.755859375
19101,36408.26171875
19102,50656.0390625
19103,54923.1015625
19104,9216.65234375
19105,9235.240234375
19106,9408.61328125
19107,318.607421875
19108,213.9609375
19109,216.296875
19110,15.1201171875
19111,12.833984375
19112,155.2763671875
19113,222.6572265625
19114,302.572265625
19115,328.9638671875
19116,36453.046875
19117,50717.3203125
19118,54999.5234375
19119,9126.255859375
19120,9132.4775390625
19121,9294.9931640625
19122,195.552734375
19123,82.791015625
19124,78.2216796875
19125,128.732421875
19126,106.7255859375
19127,223.7744140625
19128,245.626953125
19129,284.783203125
19130,274.5556640625
19131,396.076171875
19132,36319.2734375
19133,50544.43359375
19134,54790.984375
19135,9367.40234375
19136,9402.7705078125
19137,9591.193359375
19138,514.6240234375
19139,421.919921875
19140,434.80859375
19141,242.908203125
19142,248.724609375
19143,87.6328125
19144,3.08203125
19145,103.68359375
19146,148.4814453125
19147,319.474609375
19148,285.375
19149,36260.359375
19150,50513.4609375
19151,54785.41796875
19152,9349.7802734375
19153,9364.3134765625
19154,9534.125
19155,441.04296875
19156,333.7783203125
19157,333.9228515625
19158,130.94921875
19159,127.22265625
19160,42.0
19161,110.537109375
19162,191.6494140625
19163,219.2919921875
19164,375.142578125
19165,327.65625
19166,67.09765625
19167,36186.62109375
19168,50419.046875
19169,54672.28515625
19170,9479.935546875
19171,9509.8583984375
19172,9693.494140625
19173,612.7412109375
19174,516.40234375
19175,526.158203125
19176,331.5849609375
19177,335.1376953125
19178,172.1630859375
19179,79.8955078125
19180,51.5283203125
19181,124.0947265625
19182,320.232421875
19183,309.0244140625
19184,81.26953125
19185,36285.1953125
19186,50545.03515625
19187,54823.52734375
19188,9305.3212890625
19189,9314.6142578125
19190,9480.185546875
19191,383.76171875
19192,273.96484375
19193,272.298828125
19194,68.169921875
19195,63.86328125
19196,105.4287109375
19197,174.4931640625
19198,256.53515625
19199,285.4638671875
19200,442.9267578125
19201,397.3427734375
19202,138.955078125
19203,36263.015625
19204,50498.10546875
19205,54754.22265625
19206,9394.9111328125
19207,9422.5361328125
19208,9604.58984375
19209,522.91015625
19210,426.2333984375
19211,436.1787109375
19212,242.267578125
19213,246.8974609375
19214,85.361328125
19215,5.1533203125
19216,106.1923828125
19217,151.9970703125
19218,324.4970703125
19219,292.3583984375
19220,46.0205078125
19221,36245.91796875
19222,50491.00390625
19223,54756.2578125
19224,9384.482421875
19225,9404.5712890625
19226,9579.92578125
19227,492.349609375
19228,390.5322265625
19229,396.0458984375
19230,198.349609375
19231,199.7900390625
19232,35.6162109375
19233,57.03515625
19234,160.193359375
19235,208.1044921875
19236,382.712890625
19237,352.693359375
19238,108.5009765625
19239,97.6044921875
19240,36231.390625
19241,50493.921875
19242,54775.12109375
19243,9350.9853515625
19244,9358.1005859375
19245,9522.005859375
19246,424.3828125
19247,313.8154296875
19248,311.7626953125
19249,107.5869140625
19250,103.5390625
19251,65.2265625
19252,134.115234375
19253,216.29296875
19254,245.6337890625
19255,403.7548828125
19256,359.0546875
19257,101.759765625
19258,116.0791015625
19259,36258.0390625
19260,50511.10546875
19261,54783.8671875
19262,9349.765625
19263,9363.736328125
19264,9533.8935546875
19265,441.9765625
19266,336.5947265625
19267,339.26171875
19268,139.3671875
19269,139.2001953125
19270,26.0595703125
19271,91.8349609375
19272,171.2490234375
19273,198.12890625
19274,354.0517578125
19275,307.3916015625
19276,48.3349609375
19277,171.078125
19278,54759.83203125
19279,36106.97265625
19280,50348.40625
19281,54610.5
19282,9532.97265625
19283,9555.7138671875
19284,9733.6083984375
19285,648.4443359375
19286,548.904296875
19287,556.560546875
19288,360.875
19289,364.1953125
19290,201.7685546875
19291,110.7373046875
19292,18.853515625
19293,90.51953125
19294,286.5771484375
19295,276.0205078125
19296,49.56640625
19297,140.2890625
19298,54817.10546875
19299,36188.453125
19300,50451.9609375
19301,54734.3359375
19302,9390.4111328125
19303,9396.5986328125
19304,9559.9697265625
19305,462.1728515625
19306,351.7470703125
19307,350.119140625
19308,146.6162109375
19309,143.4599609375
19310,24.23046875
19311,92.44140625
19312,174.2900390625
19313,203.61328125
19314,361.9912109375
19315,317.796875
19316,61.228515625
19317,155.6708984375
19318,54777.23828125
19319,36126.7734375
19320,50370.36328125
19321,54634.6875
19322,9506.4912109375
19323,9527.44140625
19324,9704.017578125
19325,617.962890625
19326,517.91796875
19327,525.419921875
19328,329.884765625
19329,333.6328125
19330,171.8701171875
19331,81.71484375
19332,46.8154296875
19333,117.8134765625
19334,313.5478515625
19335,302.9697265625
19336,76.7666015625
19337,112.591796875
19338,54844.9765625
19339,36272.2578125
19340,50536.4609375
19341,54819.79296875
19342,9303.7490234375
19343,9309.1396484375
19344,9472.1181640625
19345,374.30859375
19346,264.2216796875
19347,263.2529296875
19348,60.6904296875
19349,58.734375
19350,107.537109375
19351,174.80859375
19352,256.158203125
19353,285.365234375
19354,443.98046875
19355,400.34375
19356,144.6220703125
19357,71.1640625
19358,54862.3984375
19359,50582.0859375
19360,36164.69140625
19361,50400.203125
19362,54657.21875
19363,9490.5771484375
19364,9517.5087890625
19365,9699.4697265625
19366,4183.7490234375
19367,4128.1982421875
19368,3992.0908203125
19369,4073.4765625
19370,3505.271484375
19371,3348.2822265625
19372,3247.2080078125
19373,3219.6669921875
19374,3114.193359375
19375,3098.267578125
19376,3052.2978515625
19377,2821.6552734375
19378,1522.353515625
19379,1514.8759765625
19380,1604.1767578125
19381,1480.4140625
19382,1546.65234375
19383,1438.8212890625
19384,1394.7490234375
19385,1305.1220703125
19386,1239.5185546875
19387,1019.3798828125
19388,979.046875
19389,1130.73828125
19390,1224.5703125
19391,53820.4375
19392,49638.2421875
19393,35309.86328125
19394,49622.04296875
19395,53947.1015625
19396,10140.220703125
19397,10111.6298828125
19398,10242.7626953125
19399,3686.8798828125
19400,3672.462890625
19401,3572.8623046875
19402,3686.7080078125
19403,3147.4111328125
19404,3016.2041015625
19405,2938.1591796875
19406,2931.216796875
19407,2844.1904296875
19408,2844.8115234375
19409,2813.701171875
19410,2596.4150390625
19411,1735.556640625
19412,1717.0234375
19413,1796.2001953125
19414,1663.2119140625
19415,1721.064453125
19416,1605.6455078125
19417,1554.716796875
19418,1458.919921875
19419,1387.7705078125
19420,1162.666015625
19421,1117.8896484375
19422,1265.6181640625
19423,1355.9228515625
19424,53692.22265625
19425,49512.84765625
19426,35186.828125
19427,49501.31640625
19428,53828.4765625
19429,10256.9228515625
19430,10226.640625
19431,10356.279296875
19432,3574.666015625
19433,3561.4560546875
19434,3462.9775390625
19435,3577.87109375
19436,3039.556640625
19437,2909.28125
19438,2832.1181640625
19439,2826.017578125
19440,2739.8095703125
19441,2741.216796875
19442,2710.873046875
19443,2494.345703125
19444,1836.88671875
19445,1817.736328125
19446,1896.4189453125
19447,1763.0478515625
19448,1820.62109375
19449,1705.0166015625
19450,1653.9873046875
19451,1558.1591796875
19452,1487.04296875
19453,1262.025390625
19454,1217.3818359375
19455,1365.2763671875
19456,1455.7734375
19457,53592.15625
19458,49412.640625
19459,35087.25390625
19460,49401.71875
19461,53728.8984375
19462,10356.4345703125
19463,10326.1376953125
19464,10455.8056640625
19465,3475.07421875
19466,3461.84375
19467,3363.3876953125
19468,3478.33984375
19469,2940.123046875
19470,2809.9677734375
19471,2732.955078125
19472,2727.03515625
19473,2641.02734375
19474,2642.6650390625
19475,2612.5791015625
19476,2396.3310546875
19477,1934.59375
19478,1915.2138671875
19479,1993.744140625
19480,1860.2900390625
19481,1917.83984375
19482,1802.2685546875
19483,1751.3251953125
19484,1655.6201171875
19485,1584.6640625
19486,1359.8359375
19487,1315.4052734375
19488,1463.5283203125
19489,1554.2705078125
19490,53493.41015625
19491,49313.71484375
19492,34985.9609375
19493,49300.2890625
19494,53627.3125
19495,10458.193359375
19496,10428.0126953125
19497,11172.755859375
19498,9737.908203125
19499,10478.8466796875
19500,3473.1630859375
19501,3479.015625
19502,3397.8857421875
19503,3528.64453125
19504,3004.9189453125
19505,2888.1220703125
19506,2823.490234375
19507,2829.091796875
19508,2753.8740234375
19509,2765.65625
19510,2745.16796875
19511,2538.03515625
19512,1784.17578125
19513,1757.3330078125
19514,1829.5595703125
19515,1690.8818359375
19516,1744.2001953125
19517,1625.306640625
